date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:03	99874/99874	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2011:14:00%20GMT	https://traze.com/ar/order-execution-policy/	C:/Users/lxraa/Videos/Traze/traze.com/ar/order-execution-policy/index.html	(from https://traze.com/ar/)
15:14:03	104580/104580	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2011:14:00%20GMT	https://traze.com/ar/privacy-policy/	C:/Users/lxraa/Videos/Traze/traze.com/ar/privacy-policy/index.html	(from https://traze.com/ar/)
15:14:05	98767/98767	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2011:14:01%20GMT	https://traze.com/ar/website-usage-rules/	C:/Users/lxraa/Videos/Traze/traze.com/ar/website-usage-rules/index.html	(from https://traze.com/ar/)
15:14:05	180366/180366	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2011:14:03%20GMT	https://traze.com/ar/terms-and-conditions/	C:/Users/lxraa/Videos/Traze/traze.com/ar/terms-and-conditions/index.html	(from https://traze.com/ar/)
15:14:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2011:14:03%20GMT	https://traze.com/ar/other-documents/	C:/Users/lxraa/Videos/Traze/traze.com/ar/other-documents/index.html	(from https://traze.com/ar/)
15:14:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2011:14:02%20GMT	https://traze.com/ar/aml-policy/	C:/Users/lxraa/Videos/Traze/traze.com/ar/aml-policy/index.html	(from https://traze.com/ar/)
15:14:05	535/535	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226329cf39-217%22	https://traze.com/lib/uploads/2022/09/footer-elipse.svg	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2022/09/footer-elipse.svg	(from https://traze.com/lib/uploads/elementor/css/post-11550.css?ver=1756290071)
15:14:05	18308/18308	---M--	200	added ('OK')	font/woff2	etag:%2268aecf6f-4784%22	https://traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff2?bhinol	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-packe897.woff2	(from https://traze.com/lib/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.3.1)
15:14:06	38712/38712	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2268aecf6f-9738%22	https://traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-pack.ttf?bhinol	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-packe897.ttf	(from https://traze.com/lib/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.3.1)
15:14:06	38788/38788	---M--	200	added ('OK')	font/woff	etag:%2268aecf6f-9784%22	https://traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff?bhinol	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-packe897.woff	(from https://traze.com/lib/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.3.1)
15:14:06	120399/120399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268aecf6f-1d64f%22	https://traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-pack.svg?bhinol	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/bdthemes-element-pack/assets/fonts/element-packe897.svg	(from https://traze.com/lib/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.3.1)
15:14:06	773/773	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268aecf6f-305%22	https://traze.com/lib/plugins/bdthemes-element-pack/assets/images/loading.svg	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://traze.com/lib/plugins/bdthemes-element-pack/assets/css/ep-helper.css?ver=8.3.1)
15:14:07	13092/13092	---M--	200	added ('OK')	image/png	etag:%22646e068a-3324%22	https://traze.com/lib/uploads/2023/05/cube-flat-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2023/05/cube-flat-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:07	26649/26649	---M--	200	added ('OK')	image/png	etag:%22646e072e-6819%22	https://traze.com/lib/uploads/2023/05/cube-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2023/05/cube-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:07	17932/17932	---M--	200	added ('OK')	image/png	etag:%22646e05aa-460c%22	https://traze.com/lib/uploads/2023/05/cylinder-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2023/05/cylinder-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:07	17863/17863	---M--	200	added ('OK')	image/png	etag:%2267bf0bc3-45c7%22	https://traze.com/lib/uploads/2025/02/cylinder-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2025/02/cylinder-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:08	11559/11559	---M--	200	added ('OK')	image/png	etag:%2267bf0bcd-2d27%22	https://traze.com/lib/uploads/2025/02/cube-flat-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2025/02/cube-flat-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:08	22936/22936	---M--	200	added ('OK')	image/png	etag:%2267bf0bd6-5998%22	https://traze.com/lib/uploads/2025/02/cube-bg-object.png	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2025/02/cube-bg-object.png	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:08	1288/1288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263247e3f-508%22	https://traze.com/lib/uploads/2022/09/gradient-background-tablet.svg	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2022/09/gradient-background-tablet.svg	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:08	528/528	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263247ef0-210%22	https://traze.com/lib/uploads/2022/09/gradient-background-mobile.svg	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/2022/09/gradient-background-mobile.svg	(from https://traze.com/lib/uploads/elementor/css/post-740.css?ver=1759921709)
15:14:09	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Nov%202025%2011:14:07%20GMT	https://traze.com/lib/img/select-arrow.svg	C:/Users/lxraa/Videos/Traze/traze.com/lib/img/select-arrow.svg	(from https://traze.com/lib/uploads/zfxcore-global.css?ver=9367)
15:14:09	11480/11480	---M--	200	added ('OK')	font/woff	etag:%2263a59491-2cd8%22	https://traze.com/lib/plugins/trazecore/assets/fonts/zfxcore-icons.woff?bc5uma	C:/Users/lxraa/Videos/Traze/traze.com/lib/plugins/trazecore/assets/fonts/zfxcore-icons0c4c.woff	(from https://traze.com/lib/uploads/zfxcore-global.css?ver=9367)
15:14:09	27432/27432	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-6b28%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l0uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l0uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:10	19976/19976	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-4e08%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l9uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l9uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:10	12124/12124	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-2f5c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l1uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l1uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:10	20480/20480	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-5000%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l6uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l6uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:10	10596/10596	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-2964%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l2uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l2uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:11	80836/80836	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-13bc4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l3uumjng.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l3uumjng.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:11	51924/51924	---M--	200	added ('OK')	font/woff2	etag:%2267f7a906-cad4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l5uum.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc53fwrk3iltcvneqg7ca725jhhknnqk6l5uum.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:11	25888/25888	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-6520%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2jl7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2jl7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:11	18740/18740	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-4934%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia0zl7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia0zl7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:12	11200/11200	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-2bc0%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2zl7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2zl7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:12	19072/19072	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-4a80%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia1pl7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia1pl7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:12	10252/10252	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-280c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2pl7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia2pl7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:12	74328/74328	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-12258%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia25l7suc.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia25l7suc.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:13	48444/48444	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-bd3c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia1zl7.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/inter-ucc73fwrk3iltehus_nvmrmxcp50sjia1zl7.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/inter.css?ver=1744283911)
15:14:13	5720/5720	---M--	200	added ('OK')	font/woff2	etag:%2267f7a907-1658%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:13	8404/8404	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-20d4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:13	5980/5980	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-175c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:14	8720/8720	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2210%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:14	5956/5956	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1744%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:14	8712/8712	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2208%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:14	5964/5964	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-174c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:15	8668/8668	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-21dc%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:15	5856/5856	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-16e0%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:15	8504/8504	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2138%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:15	6012/6012	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-177c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:16	8724/8724	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2214%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:16	5860/5860	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-16e4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:16	8596/8596	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2194%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:16	5932/5932	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-172c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:17	8680/8680	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-21e8%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:17	5812/5812	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-16b4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:17	8488/8488	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-2128%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:18	5364/5364	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-14f4%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:18	7484/7484	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1d3c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:18	5508/5508	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1584%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:19	7932/7932	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1efc%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:19	5524/5524	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1594%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:19	7840/7840	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1ea0%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:19	5644/5644	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-160c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:20	7884/7884	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1ecc%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:20	5484/5484	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-156c%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:20	7748/7748	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1e44%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
15:14:20	5524/5524	---M--	200	added ('OK')	font/woff2	etag:%2267f7a908-1594%22	https://traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	C:/Users/lxraa/Videos/Traze/traze.com/lib/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	(from https://traze.com/lib/uploads/elementor/google-fonts/css/poppins.css?ver=1744283912)
